kingdom,phylum,class,order,family,genus,species,common_name,binomial,bird,full_code
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Basilinna,leucotis,White-eared Hummingbird,Basilinna leucotis,TRUE,Basilinna leucotis_White-eared Hummingbird
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Batara,cinerea,Giant Antshrike,Batara cinerea,TRUE,Batara cinerea_Giant Antshrike
Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Bathmocercus,rufus,Black-faced Rufous-Warbler,Bathmocercus rufus,TRUE,Bathmocercus rufus_Black-faced Rufous-Warbler
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,capensis,Cape Batis,Batis capensis,TRUE,Batis capensis_Cape Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,erlangeri,Western Black-headed Batis,Batis erlangeri,TRUE,Batis erlangeri_Western Black-headed Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,mixta,Short-tailed Batis,Batis mixta,TRUE,Batis mixta_Short-tailed Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,molitor,Chinspot Batis,Batis molitor,TRUE,Batis molitor_Chinspot Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,orientalis,Gray-headed Batis,Batis orientalis,TRUE,Batis orientalis_Gray-headed Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,perkeo,Pygmy Batis,Batis perkeo,TRUE,Batis perkeo_Pygmy Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,pririt,Pririt Batis,Batis pririt,TRUE,Batis pririt_Pririt Batis
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Batis,soror,Pale Batis,Batis soror,TRUE,Batis soror_Pale Batis
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,affinis,Blyth's Frogmouth,Batrachostomus affinis,TRUE,Batrachostomus affinis_Blyth's Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,auritus,Large Frogmouth,Batrachostomus auritus,TRUE,Batrachostomus auritus_Large Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,cornutus,Sunda Frogmouth,Batrachostomus cornutus,TRUE,Batrachostomus cornutus_Sunda Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,hodgsoni,Hodgson's Frogmouth,Batrachostomus hodgsoni,TRUE,Batrachostomus hodgsoni_Hodgson's Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,moniliger,Sri Lanka Frogmouth,Batrachostomus moniliger,TRUE,Batrachostomus moniliger_Sri Lanka Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,septimus,Philippine Frogmouth,Batrachostomus septimus,TRUE,Batrachostomus septimus_Philippine Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,stellatus,Gould's Frogmouth,Batrachostomus stellatus,TRUE,Batrachostomus stellatus_Gould's Frogmouth
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Berenicornis,comatus,White-crowned Hornbill,Berenicornis comatus,TRUE,Berenicornis comatus_White-crowned Hornbill
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Berlepschia,rikeri,Point-tailed Palmcreeper,Berlepschia rikeri,TRUE,Berlepschia rikeri_Point-tailed Palmcreeper
Animalia,Chordata,Aves,Passeriformes,Bernieridae,Bernieria,madagascariensis,Long-billed Bernieria,Bernieria madagascariensis,TRUE,Bernieria madagascariensis_Long-billed Bernieria
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Bias,musicus,Black-and-white Shrike-flycatcher,Bias musicus,TRUE,Bias musicus_Black-and-white Shrike-flycatcher
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Biatas,nigropectus,White-bearded Antshrike,Biatas nigropectus,TRUE,Biatas nigropectus_White-bearded Antshrike
Animalia,Chordata,Aves,Anseriformes,Anatidae,Biziura,lobata,Musk Duck,Biziura lobata,TRUE,Biziura lobata_Musk Duck
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Bleda,canicapillus,Gray-headed Bristlebill,Bleda canicapillus,TRUE,Bleda canicapillus_Gray-headed Bristlebill
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Bleda,notatus,Lesser Bristlebill,Bleda notatus,TRUE,Bleda notatus_Lesser Bristlebill
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Bleda,syndactylus,Red-tailed Bristlebill,Bleda syndactylus,TRUE,Bleda syndactylus_Red-tailed Bristlebill
Animalia,Chordata,Aves,Piciformes,Picidae,Blythipicus,pyrrhotis,Bay Woodpecker,Blythipicus pyrrhotis,TRUE,Blythipicus pyrrhotis_Bay Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Blythipicus,rubiginosus,Maroon Woodpecker,Blythipicus rubiginosus,TRUE,Blythipicus rubiginosus_Maroon Woodpecker
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Boissonneaua,flavescens,Buff-tailed Coronet,Boissonneaua flavescens,TRUE,Boissonneaua flavescens_Buff-tailed Coronet
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Boissonneaua,jardini,Velvet-purple Coronet,Boissonneaua jardini,TRUE,Boissonneaua jardini_Velvet-purple Coronet
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Boissonneaua,matthewsii,Chestnut-breasted Coronet,Boissonneaua matthewsii,TRUE,Boissonneaua matthewsii_Chestnut-breasted Coronet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Bolbopsittacus,lunulatus,Guaiabero,Bolbopsittacus lunulatus,TRUE,Bolbopsittacus lunulatus_Guaiabero
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Bolborhynchus,lineola,Barred Parakeet,Bolborhynchus lineola,TRUE,Bolborhynchus lineola_Barred Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Bolborhynchus,orbygnesius,Andean Parakeet,Bolborhynchus orbygnesius,TRUE,Bolborhynchus orbygnesius_Andean Parakeet
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Bolemoreus,frenatus,Bridled Honeyeater,Bolemoreus frenatus,TRUE,Bolemoreus frenatus_Bridled Honeyeater
Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,cedrorum,Cedar Waxwing,Bombycilla cedrorum,TRUE,Bombycilla cedrorum_Cedar Waxwing
Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,garrulus,Bohemian Waxwing,Bombycilla garrulus,TRUE,Bombycilla garrulus_Bohemian Waxwing
Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,japonica,Japanese Waxwing,Bombycilla japonica,TRUE,Bombycilla japonica_Japanese Waxwing
Animalia,Chordata,Aves,Galliformes,Phasianidae,Bonasa,umbellus,Ruffed Grouse,Bonasa umbellus,TRUE,Bonasa umbellus_Ruffed Grouse
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Bostrychia,carunculata,Wattled Ibis,Bostrychia carunculata,TRUE,Bostrychia carunculata_Wattled Ibis
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Bostrychia,hagedash,Hadada Ibis,Bostrychia hagedash,TRUE,Bostrychia hagedash_Hadada Ibis
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,lentiginosus,American Bittern,Botaurus lentiginosus,TRUE,Botaurus lentiginosus_American Bittern
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,stellaris,Great Bittern,Botaurus stellaris,TRUE,Botaurus stellaris_Great Bittern
Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,albogularis,White-throated Jacamar,Brachygalba albogularis,TRUE,Brachygalba albogularis_White-throated Jacamar
Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,lugubris,Brown Jacamar,Brachygalba lugubris,TRUE,Brachygalba lugubris_Brown Jacamar
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Brachypodius,eutilotus,Puff-backed Bulbul,Brachypodius eutilotus,TRUE,Brachypodius eutilotus_Puff-backed Bulbul
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Brachypodius,melanocephalos,Black-headed Bulbul,Brachypodius melanocephalos,TRUE,Brachypodius melanocephalos_Black-headed Bulbul
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Brachypodius,melanoleucos,Black-and-white Bulbul,Brachypodius melanoleucos,TRUE,Brachypodius melanoleucos_Black-and-white Bulbul
Metazoa,Chordata,Aves,Passeriformes,Pycnonotidae,Brachypodius,priocephalus,Gray-headed Bulbul,Brachypodius priocephalus,TRUE,Brachypodius priocephalus_Gray-headed Bulbul
Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Brachypodius,urostictus,Yellow-wattled Bulbul,Brachypodius urostictus,TRUE,Brachypodius urostictus_Yellow-wattled Bulbul
Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx,cruralis,Himalayan Shortwing,Brachypteryx cruralis,TRUE,Brachypteryx cruralis_Himalayan Shortwing
Metazoa,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx,goodfellowi,Taiwan Shortwing,Brachypteryx goodfellowi,TRUE,Brachypteryx goodfellowi_Taiwan Shortwing
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx,hyperythra,Rusty-bellied Shortwing,Brachypteryx hyperythra,TRUE,Brachypteryx hyperythra_Rusty-bellied Shortwing
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx,leucophris,Lesser Shortwing,Brachypteryx leucophris,TRUE,Brachypteryx leucophris_Lesser Shortwing
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx,montana,White-browed Shortwing,Brachypteryx montana,TRUE,Brachypteryx montana_White-browed Shortwing
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,marmoratus,Marbled Murrelet,Brachyramphus marmoratus,TRUE,Brachyramphus marmoratus_Marbled Murrelet
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Bradornis,microrhynchus,African Gray Flycatcher,Bradornis microrhynchus,TRUE,Bradornis microrhynchus_African Gray Flycatcher
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,baboecala,Little Rush Warbler,Bradypterus baboecala,TRUE,Bradypterus baboecala_Little Rush Warbler
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,barratti,Barratt's Warbler,Bradypterus barratti,TRUE,Bradypterus barratti_Barratt's Warbler
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,brunneus,Brown Emutail,Bradypterus brunneus,TRUE,Bradypterus brunneus_Brown Emutail
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,carpalis,White-winged Swamp Warbler,Bradypterus carpalis,TRUE,Bradypterus carpalis_White-winged Swamp Warbler
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,cinnamomeus,Cinnamon Bracken-Warbler,Bradypterus cinnamomeus,TRUE,Bradypterus cinnamomeus_Cinnamon Bracken-Warbler
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,lopezi,Evergreen-forest Warbler,Bradypterus lopezi,TRUE,Bradypterus lopezi_Evergreen-forest Warbler
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Bradypterus,sylvaticus,Knysna Warbler,Bradypterus sylvaticus,TRUE,Bradypterus sylvaticus_Knysna Warbler
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,bernicla,Brant,Branta bernicla,TRUE,Branta bernicla_Brant
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,canadensis,Canada Goose,Branta canadensis,TRUE,Branta canadensis_Canada Goose
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,hutchinsii,Cackling Goose,Branta hutchinsii,TRUE,Branta hutchinsii_Cackling Goose
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,leucopsis,Barnacle Goose,Branta leucopsis,TRUE,Branta leucopsis_Barnacle Goose
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,Hawaiian Goose,Branta sandvicensis,TRUE,Branta sandvicensis_Hawaiian Goose
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,chiriri,Yellow-chevroned Parakeet,Brotogeris chiriri,TRUE,Brotogeris chiriri_Yellow-chevroned Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,chrysoptera,Golden-winged Parakeet,Brotogeris chrysoptera,TRUE,Brotogeris chrysoptera_Golden-winged Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,cyanoptera,Cobalt-winged Parakeet,Brotogeris cyanoptera,TRUE,Brotogeris cyanoptera_Cobalt-winged Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,jugularis,Orange-chinned Parakeet,Brotogeris jugularis,TRUE,Brotogeris jugularis_Orange-chinned Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,pyrrhoptera,Gray-cheeked Parakeet,Brotogeris pyrrhoptera,TRUE,Brotogeris pyrrhoptera_Gray-cheeked Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,sanctithomae,Tui Parakeet,Brotogeris sanctithomae,TRUE,Brotogeris sanctithomae_Tui Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,tirica,Plain Parakeet,Brotogeris tirica,TRUE,Brotogeris tirica_Plain Parakeet
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Brotogeris,versicolurus,White-winged Parakeet,Brotogeris versicolurus,TRUE,Brotogeris versicolurus_White-winged Parakeet
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Bubalornis,albirostris,White-billed Buffalo-Weaver,Bubalornis albirostris,TRUE,Bubalornis albirostris_White-billed Buffalo-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Bubalornis,niger,Red-billed Buffalo-Weaver,Bubalornis niger,TRUE,Bubalornis niger_Red-billed Buffalo-Weaver
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,africanus,Spotted Eagle-Owl,Bubo africanus,TRUE,Bubo africanus_Spotted Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,bengalensis,Rock Eagle-Owl,Bubo bengalensis,TRUE,Bubo bengalensis_Rock Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,bubo,Eurasian Eagle-Owl,Bubo bubo,TRUE,Bubo bubo_Eurasian Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,coromandus,Dusky Eagle-Owl,Bubo coromandus,TRUE,Bubo coromandus_Dusky Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,lacteus,Verreaux's Eagle-Owl,Bubo lacteus,TRUE,Bubo lacteus_Verreaux's Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,nipalensis,Spot-bellied Eagle-Owl,Bubo nipalensis,TRUE,Bubo nipalensis_Spot-bellied Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,scandiacus,Snowy Owl,Bubo scandiacus,TRUE,Bubo scandiacus_Snowy Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,sumatranus,Barred Eagle-Owl,Bubo sumatranus,TRUE,Bubo sumatranus_Barred Eagle-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,virginianus,Great Horned Owl,Bubo virginianus,TRUE,Bubo virginianus_Great Horned Owl
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Cattle Egret,Bubulcus ibis,TRUE,Bubulcus ibis_Cattle Egret
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Bucanetes,githagineus,Trumpeter Finch,Bucanetes githagineus,TRUE,Bucanetes githagineus_Trumpeter Finch
Animalia,Chordata,Aves,Piciformes,Lybiidae,Buccanodon,duchaillui,Yellow-spotted Barbet,Buccanodon duchaillui,TRUE,Buccanodon duchaillui_Yellow-spotted Barbet
Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,capensis,Collared Puffbird,Bucco capensis,TRUE,Bucco capensis_Collared Puffbird
Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,macrodactylus,Chestnut-capped Puffbird,Bucco macrodactylus,TRUE,Bucco macrodactylus_Chestnut-capped Puffbird
Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,tamatia,Spotted Puffbird,Bucco tamatia,TRUE,Bucco tamatia_Spotted Puffbird
Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,albeola,Bufflehead,Bucephala albeola,TRUE,Bucephala albeola_Bufflehead
Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,clangula,Common Goldeneye,Bucephala clangula,TRUE,Bucephala clangula_Common Goldeneye
Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,islandica,Barrow's Goldeneye,Bucephala islandica,TRUE,Bucephala islandica_Barrow's Goldeneye
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,bicornis,Great Hornbill,Buceros bicornis,TRUE,Buceros bicornis_Great Hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,hydrocorax,Rufous Hornbill,Buceros hydrocorax,TRUE,Buceros hydrocorax_Rufous Hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,rhinoceros,Rhinoceros Hornbill,Buceros rhinoceros,TRUE,Buceros rhinoceros_Rhinoceros Hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,vigil,Helmeted Hornbill,Buceros vigil,TRUE,Buceros vigil_Helmeted Hornbill
Animalia,Chordata,Aves,Bucerotiformes,Bucorvidae,Bucorvus,leadbeateri,Southern Ground-Hornbill,Bucorvus leadbeateri,TRUE,Bucorvus leadbeateri_Southern Ground-Hornbill
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Bulweria,bulwerii,Bulwer's Petrel,Bulweria bulwerii,TRUE,Bulweria bulwerii_Bulwer's Petrel
Animalia,Chordata,Aves,Passeriformes,Buphagidae,Buphagus,africanus,Yellow-billed Oxpecker,Buphagus africanus,TRUE,Buphagus africanus_Yellow-billed Oxpecker
Animalia,CHORDATA,Aves,Passeriformes,Buphagidae,Buphagus,erythrorynchus,Red-billed Oxpecker,Buphagus erythrorynchus,TRUE,Buphagus erythrorynchus_Red-billed Oxpecker
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,bistriatus,Double-striped Thick-knee,Burhinus bistriatus,TRUE,Burhinus bistriatus_Double-striped Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,capensis,Spotted Thick-knee,Burhinus capensis,TRUE,Burhinus capensis_Spotted Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,Bush Thick-knee,Burhinus grallarius,TRUE,Burhinus grallarius_Bush Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,indicus,Indian Thick-knee,Burhinus indicus,TRUE,Burhinus indicus_Indian Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,oedicnemus,Eurasian Thick-knee,Burhinus oedicnemus,TRUE,Burhinus oedicnemus_Eurasian Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,senegalensis,Senegal Thick-knee,Burhinus senegalensis,TRUE,Burhinus senegalensis_Senegal Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,superciliaris,Peruvian Thick-knee,Burhinus superciliaris,TRUE,Burhinus superciliaris_Peruvian Thick-knee
Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,vermiculatus,Water Thick-knee,Burhinus vermiculatus,TRUE,Burhinus vermiculatus_Water Thick-knee
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Busarellus,nigricollis,Black-collared Hawk,Busarellus nigricollis,TRUE,Busarellus nigricollis_Black-collared Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Butastur,indicus,Gray-faced Buzzard,Butastur indicus,TRUE,Butastur indicus_Gray-faced Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Butastur,teesa,White-eyed Buzzard,Butastur teesa,TRUE,Butastur teesa_White-eyed Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,albigula,White-throated Hawk,Buteo albigula,TRUE,Buteo albigula_White-throated Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,albonotatus,Zone-tailed Hawk,Buteo albonotatus,TRUE,Buteo albonotatus_Zone-tailed Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,augur,Augur Buzzard,Buteo augur,TRUE,Buteo augur_Augur Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,brachypterus,Madagascar Buzzard,Buteo brachypterus,TRUE,Buteo brachypterus_Madagascar Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,brachyurus,Short-tailed Hawk,Buteo brachyurus,TRUE,Buteo brachyurus_Short-tailed Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,buteo,Common Buzzard,Buteo buteo,TRUE,Buteo buteo_Common Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,Buteo jamaicensis,TRUE,Buteo jamaicensis_Red-tailed Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,japonicus,Eastern Buzzard,Buteo japonicus,TRUE,Buteo japonicus_Eastern Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Rough-legged Hawk,Buteo lagopus,TRUE,Buteo lagopus_Rough-legged Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Red-shouldered Hawk,Buteo lineatus,TRUE,Buteo lineatus_Red-shouldered Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,nitidus,Gray-lined Hawk,Buteo nitidus,TRUE,Buteo nitidus_Gray-lined Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,oreophilus,Mountain Buzzard,Buteo oreophilus,TRUE,Buteo oreophilus_Mountain Buzzard
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,plagiatus,Gray Hawk,Buteo plagiatus,TRUE,Buteo plagiatus_Gray Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,platypterus,Broad-winged Hawk,Buteo platypterus,TRUE,Buteo platypterus_Broad-winged Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,regalis,Ferruginous Hawk,Buteo regalis,TRUE,Buteo regalis_Ferruginous Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,ridgwayi,Ridgway's Hawk,Buteo ridgwayi,TRUE,Buteo ridgwayi_Ridgway's Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,solitarius,Hawaiian Hawk,Buteo solitarius,TRUE,Buteo solitarius_Hawaiian Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Swainson's Hawk,Buteo swainsoni,TRUE,Buteo swainsoni_Swainson's Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,anthracinus,Common Black Hawk,Buteogallus anthracinus,TRUE,Buteogallus anthracinus_Common Black Hawk
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,coronatus,Chaco Eagle,Buteogallus coronatus,TRUE,Buteogallus coronatus_Chaco Eagle
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,meridionalis,Savanna Hawk,Buteogallus meridionalis,TRUE,Buteogallus meridionalis_Savanna Hawk
